商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
樱花（SAKURA）16升燃气热水器 变频降噪 智能触控 低压启动 速热恒温 抗强风热水器家用JSQ30-L022（天然气）,1599,,,自营,https://item.jd.com/100048117217.html,-7,0,0,77%
樱花 (SAKURA) 燃气热水器天然气家用低水压启动强排式厨房恒温智能触控低噪音抗强风 13升JSQ25-DJP101（一厨一卫）,1299,,,"京东物流,秒杀,满1299-200",https://item.jd.com/10047104715824.html,-7,0,0,77%
美的燃气热水器家用天然气恒温洗澡 智能变升 上门安装 低水压启动 强排式 智能家电KMA 水气双调+变频节能【13升】,848,,,"自营,满129-10",https://item.jd.com/10064996537122.html,-7,0,0,77%
（可上门安装）万家乐燃气热水器电池款家用6L8升煤气天然气液化气强排即热免水压缘昊 8升电池款+铜水箱(液化汽石油) 不包安装,378,,,,https://item.jd.com/10064939073706.html,-7,0,0,77%
【出水断电】康家好太太热水器电家用洗澡超薄速热租房储水式热水器卫生间DSZF-60A 60升双胆触屏款 上门安装,558,,,自营,https://item.jd.com/100047737577.html,-7,0,0,77%
志高（CHIGO）12升平衡式燃气热水器家用速热智能恒温水气双调即开即热可装浴室安心用JSG23（液化气）,899,,,自营,https://item.jd.com/100044810793.html,-7,0,0,77%
海尔（Haier）出品统帅电热水器家用出租房储水式热水器速热省电节能专利防电墙经济2200w速热 海尔当地售后安装60L速热,689,,,,https://item.jd.com/10042162461178.html,-7,0,0,77%
希尔史密斯速热小厨宝热水器1500W电家用储水式厨房热水宝即热式小型迷你 上门安装 DSZF-A15-15,799,,,自营,https://item.jd.com/100050696323.html,-7,0,0,77%
林内（Rinnai）13升燃气热水器 澎湃大水量 百年定制 芯动力系列RUS-13QD31（JSQ26-D31）京品家电*,4099,,,自营,https://item.jd.com/100016574638.html,-7,0,0,77%
史密斯 16升燃气热水器 不锈钢换热器更耐用 负压更安全 恒温大水量 家用JSQ31-TM5,2998,,,自营,https://item.jd.com/100031815210.html,-7,0,0,77%
康家好太太即热式电热水器家用洗澡热水器小型迷你卫生间厨房恒温过水热 6000w拉丝金接线盒 上门安装,258,,,自营,https://item.jd.com/100040574425.html,-7,0,0,77%
佳尼特A.O.史密斯16升燃气热水器 不锈钢换热器包8年 恒温大水量 抗风防冻 JSQ31-TC1,2899,,,"自营,厂商配送,券10-1",https://item.jd.com/100037899795.html,-7,0,0,77%
美的（Midea）热水器双胆速热家用扁桶储水式热水器APP智控漏电断电加长防电墙 【2200W速热 安全防电墙】AIR1,1399,,,赠,https://item.jd.com/10061518647587.html,-7,0,0,77%
阿里斯顿（ARISTON）50升 电热水器 3000W 速热节能 高温杀菌 无线遥控版 变频速热3000W(50L),1498,,,"京东物流,秒杀,券999-100",https://item.jd.com/10020933159778.html,-7,0,0,77%
海轩好太太电热水器2000W速热100升家用储水式出租耐用大水量节能省电 双旋钮+出水断电安全洗浴DX-687B-100L,608,,,自营,https://item.jd.com/100051312395.html,-7,0,0,77%
太阳雨12升Y03 燃气热水器 智能恒温强排式热水器 金色拉丝面板 无氧铜水箱 低水压启动 天然气,575,,,自营,https://item.jd.com/100041232300.html,-7,0,0,77%
万家乐 16升零冷水燃气热水器天然气佛山标准产品京东小家智能增压超级大水量以旧换新JSQ30-16DL3,1599,,,自营,https://item.jd.com/100007886651.html,-7,0,0,77%
万和（Vanward） 13升平衡式燃气热水器液化气 微焰恒温健康净浴气电双防保护可装浴室专用 JSG25-WE3W13-20Y,1799,,,"自营,厂商配送",https://item.jd.com/100042646329.html,-7,0,0,77%
【免费上门安装】史密斯.劳伦热水器电热水器家用卫生间洗澡储水式扁桶双胆速热80升扁桶一级能效 扁桶双胆+普通数显+2000W加热+金属机身 50升,1099,,,,https://item.jd.com/10035306667338.html,-7,0,0,77%
志高（CHIGO）热水器电家用洗澡储水式出水断电2200W速热安全节能电热水器DSZF-T66DA-100L扁桶电脑款,919,,,自营,https://item.jd.com/100044266077.html,-7,0,0,77%
海尔（Haier）热水器大容量300升速热家用商用中央储水立式落地电热水器 5000W全屋热水 理发店洗浴ES300F-L,7780,,,自营,https://item.jd.com/100051312581.html,-7,0,0,77%
奥特朗（otlan） 即热式电热水器 家用小型快热式 恒温淋浴洗澡御盾11重安全防护 DSF8523 DSF8523-70,1899,,,自营,https://item.jd.com/10023646614949.html,-7,0,0,77%
史密斯.劳伦热水器电热水器电家用洗澡储水式80升扁桶一级能效速热B28-80L,1199,,,新品,https://item.jd.com/100048089529.html,-7,0,0,77%
奥克斯（AUX）燃气热水器 家用石油液化气热水器 强排式恒温防冻机 节能恒温出水 DA18丨12升丨液化气丨变频变升丨APP遥控 上门包安装,759,,,满679-80,https://item.jd.com/10054015217591.html,-7,0,0,77%
百乐满（Paloma 燃气热水器 原装进口16升平衡式 智能降噪恒温可装浴室JSG32-PH-16SXT,6699,,,自营,https://item.jd.com/100045139585.html,-7,0,0,77%
凯奇史密斯热水器电热水器家用洗澡扁桶一级能效大容量100升速热B39D,1284,,,自营,https://item.jd.com/100041232364.html,-7,0,0,77%
左图右史密斯热水器家用速热储水式超薄扁桶电热水器100升大容量3000W电脑遥控一级能效DSZF-100B01,1089,,,自营,https://item.jd.com/100041660956.html,-7,0,0,77%
统帅（Leader）海尔出品60升电热水器一级能效家用3300W变频速热预约洗浴热水器,999,,,"自营,厂商配送,券899-100",https://item.jd.com/100012952233.html,-7,0,0,77%
美的（Midea）热水器电热水器储水式2000W家用50升60升节能省电防电墙出租屋老小区推荐Z3 50L【2-3人适用】 家电,799,,,"京东物流,免邮",https://item.jd.com/59777236513.html,-7,0,0,77%
电热水器家用洗澡储水式热水器圆桶数显节能速热宿舍卫生间洗澡电热水器美的 40升触屏电脑遥控+高配出水断电【夏 新系列】 自行安装,448,,,赠,https://item.jd.com/10067291468577.html,-7,0,0,77%
万和(Vanward ) 8升燃气热水器 家用 天然气 煤气液化气强排式恒温JSQ16-8B-21 四季调温 液化气20Y,769,,,,https://item.jd.com/10043819815373.html,-7,0,0,77%
志高（CHIGO）即热式电热水器小厨宝即热热水器省电家用集成淋浴洗澡免储水防漏电 厂送 KBR-Y6S 0-5500W 遥控款,308,,,"自营,厂商配送,券1500-120",https://item.jd.com/100005795482.html,-7,0,0,77%
【出水断电】康家好太太热水器电家用洗澡超薄速热租房储水式热水器卫生间DSZF-80A 80升双胆触屏 上门安装,608,,,自营,https://item.jd.com/100047737575.html,-7,0,0,77%
万和（Vanward）燃气热水器 家用 一键节能高达20% 智能自适温 变频恒温 私人订制模式 不可APP控制 365T16【天然气】16升 66重安全防护,1498,,,"京东物流,免邮,每满1498-449",https://item.jd.com/10036383473361.html,-7,0,0,77%
申科（Shenke） 太阳能热水器 太阳能热水器家用 电热水器 彩钢型热水器SK-CGX 258豪华套餐配件,288,,,,https://item.jd.com/47023747012.html,-7,0,0,77%
美的（Midea）出品电热水器家用速热60升卫生间50升储水式80升恒温节能40升热水器上门安装 美的80升【1-4人洗】(云贵川及重庆 缺货勿拍）,979,,,每满978-50,https://item.jd.com/10054979985083.html,-7,0,0,77%
美的储水式电热水器电多升数可选终身免更换镁棒省时省钱省心水质可视化一级节能安全智能洗澡家电MH3系列 3200W速热【60升 3-4人使用】,1499,,,"自营,每满1499-100",https://item.jd.com/10039090461629.html,-7,0,0,77%
希尔史密斯13升燃气热水器 零冷水天然气家用恒温洗澡 一级能效变频双增压超静音 负压密闭稳燃舱 JSQ25-13B,1478,,,秒杀,https://item.jd.com/100047737407.html,-7,0,0,77%
阿里斯顿(ARISTON) 80升电热水器 双核速热 一级能效 家用节能即热式 银网健康速热J4 80 3QH AG,2188,,,"自营,厂商配送,券6000-600",https://item.jd.com/100003835781.html,-7,0,0,77%
华帝 VATTI壁挂炉 L1P20-13BC1i 变频节能 WIFI智控 精控恒温 48重安全保护,10190,,,自营,https://item.jd.com/100034864218.html,-7,0,0,77%
樱花(SAKURA)燃气热水器天然气家用智能恒温直流变频降噪节能低压启动故障自检强排式上门安装 JSQ25-A103【天然气】13升,1399,,,"自营,满1150-100",https://item.jd.com/66474022713.html,-7,0,0,77%
凯奇史密斯热水器电热水器家用洗澡扁桶一级能效大容量50升速热 1118,658,,,自营,https://item.jd.com/100051312363.html,-7,0,0,77%
法罗力（Ferroli）2000W大功率家用储水式电热水器速热高温杀菌大容量节能保温M1 50L,848,,,,https://item.jd.com/64857816058.html,-7,0,0,77%
万家乐R3冷凝式燃气热水器一级能效随温感智能变升天然气家用节能省气省钱 JSLQ27-16R3【16L】,1499,,,"京东物流,秒杀,免邮",https://item.jd.com/67967425357.html,-7,0,0,77%
华帝（VATTI）燃气热水器JSQ23-i12103-12智能恒温12升热水器天然气,999,,,自营,https://item.jd.com/100039180380.html,-7,0,0,77%
美的（Midea）18升燃气热水器天然气零冷水双增压水伺服 家用健康洗 一厨三卫多卫 JSQ34-RD3 pro 以旧换新,2799,,,"自营,每满2000-300,赠",https://item.jd.com/100032327366.html,-7,0,0,77%
希尔史密斯储水式电热水器电家用卫生间速热恒温租房小型热水器洗澡淋浴器2000w DSZF-40 100升出水断电款,958,,,自营,https://item.jd.com/100045145765.html,-7,0,0,77%
阿诗丹顿（USATON）13升燃气热水器天然气 家用 智能变频恒温 随温感安全自检JSQ25-13D3（天然气）,629,,,自营,https://item.jd.com/100012642843.html,-7,0,0,77%
海尔（haier）燃气热水器天然气家用天然气12升恒温强排即热式热水器JSQ22-12D11,799,,,自营,https://item.jd.com/100014759261.html,-7,0,0,77%
海尔（Haier）燃气热水器天然气 16升大水量家用省气WiFi智能 水伺服恒温 强排式晶彩屏 多点供水 以旧换新,1699,,,自营,https://item.jd.com/100040716596.html,-7,0,0,77%
拍拍志高热水器家用防电墙储水式出租房用厂家电热水器尾货机 【基础款】60L胶壳圆桶2~5人用,409,,,,https://item.jd.com/10048967038114.html,-7,0,0,77%
樱花（SAKURA）燃气热水器天然气智能精控恒温直流变频降噪触控强排式低压启动多重安全防护宽幅调温 JSQ30-NJP007【智能恒温】16L天然气,1799,,,"自营,券3000-100,满1550-200",https://item.jd.com/10052535773437.html,-7,0,0,77%
四季沐歌（MICOE）燃气热水器天然气变频恒温即热强排智能变升抗腐蚀水箱 【12升|天然气|变升|低压启动】,588,,,"京东物流,秒杀,券300-50",https://item.jd.com/72327963711.html,-7,0,0,77%
太阳雨13升Y03 燃气热水器 智能恒温强排式热水器 一厨两卫 金色拉丝面板 无氧铜水箱 液化气,605,,,自营,https://item.jd.com/100051312399.html,-7,0,0,77%
美的（Midea）电热水器家用储水式 2000W速热节能省电 出租房 性价比 防电墙升级版 8年包修 【店长推荐 机械款】60升,729,,,"京东物流,赠",https://item.jd.com/10064839888360.html,-7,0,0,77%
海尔（Haier）零冷水燃气热水器18升双增压家用水气双调全时恒温舱智能防冻净水洗安全自检天然气WiFi智控TK3,3499,,,自营,https://item.jd.com/100050860763.html,-7,0,0,77%
樱 花树电热水器储水式圆桶扁桶热水器电家用速热洗澡商用租房公寓宿舍热水器ALANSMITH 40升扁桶数显+高配+出水断电 不包安装,348,,,,https://item.jd.com/10060700320583.html,-7,0,0,77%
美的（Midea）燃气热水器水气双调智能恒温强排式热水器家用节能省气6重安防APP控制TC5天然气 【变频恒温 玄武灰】16升,1298,,,"自营,每满1289-50",https://item.jd.com/10057117444093.html,-7,0,0,77%
美的 /Midea储水式电热水器电变频节能速热家用电器出水断电大水量一级能效热水器V7S系列 60升【3-4人洗】,1899,,,"京东物流,免邮,每满1899-200",https://item.jd.com/10051329286960.html,-7,0,0,77%
哥普顿（GePUDUN）7升燃气热水器家用强排恒温热水器 7升强排香槟金 液化气（20Y）,385,,,,https://item.jd.com/61905536651.html,-7,0,0,77%
万和（Vanward）平衡式燃气热水器可装浴室内主动防CO中毒家用ECO节能JSG24-WE3W12 【天然气】12升 可装浴室内 防CO+自带防电墙,2199,,,"京东物流,免邮,满2199-500,赠",https://item.jd.com/10062386400792.html,-7,0,0,77%
奥特朗（otlan）即热式电热水器 小型家用速热智能恒温速热快热式淋浴器 升级款DSF8316 7000W【需4平方专线】,1299,,,"自营,每满1299-100",https://item.jd.com/35250699366.html,-7,0,0,77%
美的（Midea）出品电热水器家用洗澡防电墙保护速热储水式小型出租房热水器 美的出品华凌Y1【40升 2100W】,549,,,每满549-30,https://item.jd.com/10067257507110.html,-7,0,0,77%
海轩好太太电热水器 家用卫生间洗澡储水式80升一级节能省电出租房小型速热 DX-S29B-80 80L,479,,,自营,https://item.jd.com/100051302613.html,-7,0,0,77%
美的燃气热水器天然气即热式恒温家用速热变频节能开机自检安全强排式上门安装以旧换新KS2 【16升】 玄武灰,1699,,,"京东物流,每满1699-450,赠",https://item.jd.com/10061281706951.html,-7,0,0,77%
康家好太太燃气热水器天然气家用即热式恒温洗澡淋浴 16升零冷水天然气款 自行安装【零冷水】,1399,,,自营,https://item.jd.com/100040574389.html,-7,0,0,77%
家用燃气热水器6升8升10L洗澡煤气天然气液化气强排低水压即热式出租房洗澡苏依博迩 7L 铝水箱无显示标配 电池款 罐装液化气,179,,,,https://item.jd.com/10066675272103.html,-7,0,0,77%
美的（Midea）16升燃气热水器天然气 节能芯恒温技术 智能免调随温感 JSQ30-16HCS【一价无忧】企业采购,2499,,,自营,https://item.jd.com/100007865685.html,-7,0,0,77%
万和JSQ30-16L1-12T(天然气) 零冷水燃气热水器 一键增压 智能双重防冻 微火苗技术,2999,,,自营,https://item.jd.com/100034865737.html,-7,0,0,77%
康家好太太即热式电热水器家用洗澡热水器小型迷你卫生间厨房恒温过水热6000w拉丝金接漏保款 上门安装,298,,,自营,https://item.jd.com/100040574433.html,-7,0,0,77%
美的燃气热水器16升天然气智控增压水伺服一级能效安全防护恒温变频节能手机智控智能家电LN1恒温系列 103%热效率一级节能JSLQ27-16LN1 天然气,2999,,,"京东物流,免邮,每满2990-800,赠",https://item.jd.com/10053835948107.html,-7,0,0,77%
志高（CHIGO）热水器电家用洗澡即热储水式出水断电大容量速热电热水器2200W安全节能租房用 普通数显款2000W+机械旋钮+三挡调节+上门安装 50升(2人),619,,,京东物流,https://item.jd.com/10046207226755.html,-7,0,0,77%
荣事达 电热水器电家用储水式热水器即热速热恒温小型卫生间洗澡机安全隔电 【60升】 RSD-S-CZ60,569,,,"京东物流,免邮,每满569-20",https://item.jd.com/71647165208.html,-7,0,0,77%
奥克斯（AUX）天然气燃气热水器家用精控变频恒温强排式三挡智能变升节能省气多点供水 12升（变频恒温丨智能变升丨推荐一厨一卫） 天然气,679,,,"京东物流,免邮,满679-80",https://item.jd.com/10032130954887.html,-7,0,0,77%
左图右史密斯热水器家用速热储水式电热水器50升大容量上门安装2000W电脑遥控自动断电DSZF-50D,789,,,自营,https://item.jd.com/100051629969.html,-7,0,0,77%
