商品标题,商品价格,评论量,店铺名字,标签,商品详情页,好评数量,中评数量,差评数量,分数
九阳（Joyoung） 破壁机家用多功能加热料理机搅拌机婴儿辅食机豆浆机榨汁机L18-P631,627.91,0,,自营,https://item.jd.com/100051990189.html,0,0,0,100%
苏泊尔（SUPOR）家用破壁机轻音可拆洗蒸汽清洗多功能加热破壁机烘焙研磨一机双杯 SP66R（线下同款）,1999,100+,,自营,https://item.jd.com/100033683933.html,(10+),0,0,100%
HYUNDAI 韩国现代 多功能预约冷热营养料理榨汁机豆浆绞肉机辅食破壁机 白色QC-LL24126,899,1,,自营,https://item.jd.com/100044950445.html,0,0,0,100%
moccahouse摩卡 英国 破壁机家用多功能豆浆机小型迷你料理辅食机全自动低音 清新绿HB-K1202,399,5,,自营,https://item.jd.com/100039684015.html,0,0,0,100%
小熊（Bear） 破壁机低音降噪家用预约加热豆浆机 多功能榨汁机早餐机料理机辅食 【1升容量】PBJ-B06K8,499,1,,"京东物流,满299-70",https://item.jd.com/10061528972502.html,0,0,0,100%
伊莱克斯（Electrolux） 家用全自动料理机 小型豆浆多功能破壁机 果汁机 E7TB1-84SM,999,8,,"京东物流,免邮",https://item.jd.com/10024982986661.html,-3,0,0,100%
奥克斯（AUX）破壁机全自动加热豆浆机多功能低音防溢防糊智能预约辅食料理机 小型家用 多功能（马卡龙绿色）,299,0,,,https://item.jd.com/10067054999664.html,0,0,0,100%
美的（Midea）智能破壁机家用豆浆机榨汁机料理机早餐辅食机多功能破壁机 MJ-BL1092A,999,0,,自营,https://item.jd.com/100036524381.html,0,0,0,100%
美菱 （MEILING）破壁机家用多功能豆浆机1.65L大容量智能定时预约免滤免泡豆婴儿辅食 1.65L | 防糊底 | MB-DC1546,309,200+,,"免邮,券300-30",https://item.jd.com/10063609777690.html,(80+),-1,-1,98%
美的（Midea）破壁机安睡系列家用静音加热全自动多功能智能预约自清洗豆浆机料理机破碎机辅食 轻音降噪-48分贝,399,13,,"京东物流,放心购",https://item.jd.com/10067857475305.html,-2,0,0,100%
HYUNDAI 破壁机家用豆浆机迷你小型加热轻音迷你全自动婴儿辅食多功能榨汁机 0.35L,129,200+,,,https://item.jd.com/10053845471086.html,(200+),0,0,100%
爱心东东九阳（Joyoung） 【肖战推荐】破壁机加热预约家用多功能豆浆机榨汁机料理机搅拌机 L18-Y31【热烘除菌 十分快浆 一三杯】,1299,2000+,,"京东物流,免邮,满1199-520,赠",https://item.jd.com/10034276169407.html,(2500+),-6,-6,99%
小熊（Bear） 破壁机 低音降噪家用预约加热豆浆机 多功能榨汁机早餐机辅食机 【1升容量】PBJ-B06K8,469,0,,自营,https://item.jd.com/100041532078.html,0,0,0,100%
九阳（Joyoung） 破壁机低音家用智能预约全自动豆浆料理机搅拌辅食机榨汁机【肖战推荐】 轻音升级款L18-Y933,749.9,100+,,"京东物流,满749-100",https://item.jd.com/10038483542015.html,(10+),0,0,100%
九阳（Joyoung） 豆浆机小型迷你小的破壁机细腻免滤家用小容量全自动多功能一体 D520【可做奶茶辅食预约10H】2人份600ML,299.9,500+,,,https://item.jd.com/10068234025336.html,(100+),-5,-5,96%
美的（Midea）破壁机家用 破壁机免手洗低音多功能全自动智能预约小型料理机豆浆机榨汁辅食MJ-M100,1699,2,,自营,https://item.jd.com/100042691957.html,0,0,0,100%
谷格（GUGE） 德国破壁机小型家用免洗免滤1-3人食304不锈钢多功能全自动加热辅食轻音料理豆浆机 GG856天空蓝,358,200+,,"京东物流,放心购,免邮,满328-60",https://item.jd.com/10058348464460.html,(200+),0,0,100%
山水（SANSUI） 日本迷你豆浆机1-2人小型免滤无渣破壁机家用多功能果蔬榨汁机便携式宝宝辅食 【升级款】小米白,299,200+,,"每满280-30,赠",https://item.jd.com/10047370860004.html,(30+),0,0,100%
九阳（Joyoung） 破壁机 家用免手洗豆浆机Ymini破壁料理机多功能榨汁机精巧降噪热烘除菌咖啡 棕色,1039,500+,,"京东物流,免邮,满1029-30,赠",https://item.jd.com/10023734809303.html,(100+),-6,-6,94%
西屋（Westinghouse） 迷你小型豆浆机预约全自动1-2人家用破壁免滤破壁小型免滤 复古红,499,5000+,,,https://item.jd.com/10037156530798.html,(1200+),(10+),(10+),97%
西屋(Westinghouse) 破壁机家用1.2升多功能自动清洗料理机豆浆机 WFB-C30,2388,0,,自营,https://item.jd.com/100040701017.html,0,0,0,100%
西屋（Westinghouse） Westinghouse 破壁机 料理机 1-2人用低轻音预约·保温 WFB-F31,1645,0,,自营,https://item.jd.com/100041861606.html,0,0,0,100%
美菱 破壁机家用豆浆机大容量自清洁破壁免洗免滤榨汁机 升级大屏【蒸笼款破壁机】,249,17,,,https://item.jd.com/10064644817725.html,-2,0,0,100%
九阳（Joyoung） 轻音免手洗破壁机降噪预约热烘家用多功能Y751一机两杯 L12-Y751,1599,0,,自营,https://item.jd.com/100049970929.html,0,0,0,100%
美菱 破壁机家用豆浆机全自动低音大容量无需手洗免滤榨汁机 1.65L分体【拼色款】,259,17,,,https://item.jd.com/10062644481834.html,-2,0,0,100%
美的（Midea）破壁机家用轻音榨汁机婴儿辅食机智能预约豆浆机多功能 MJ-CBL1096,899,0,,自营,https://item.jd.com/100037028959.html,0,0,0,100%
苏泊尔（SUPOR）轻音可拆洗破壁机蒸汽清洗多功能加热破壁机超薄电机40000转速 SP65S一双杯,1299,100+,,自营,https://item.jd.com/100024913293.html,(20+),-1,-1,95%
九阳（Joyoung）破壁机 家用多功能低音降噪豆浆机榨汁机辅食机1.75L大容量破壁机 L18-P163 摩卡棕【冷热双打】,399.9,0,,"京东物流,放心购",https://item.jd.com/10068220972566.html,0,0,0,100%
HYUNDAI 韩国现代 多功能预约冷热营养料理榨汁机豆浆绞肉机辅食破壁机 蓝色QC-LL24126,599,0,,自营,https://item.jd.com/100049438141.html,0,0,0,100%
九阳（Joyoung） 破壁机低音预约加热豆浆榨汁辅食家用料理机多功能搅拌机超薄机身防糊【肖战推荐】 【P510双杯 料理杯+干磨杯】磨粉专用套餐,549.9,50,,赠,https://item.jd.com/10055164274659.html,(10+),0,0,85%
美的（Midea） 智能破壁机家用料理机加热豆浆多功能辅绞肉食机1.75L大容量 MJ-ABL1038,379,1000+,,自营,https://item.jd.com/100032809949.html,(400+),-1,-1,99%
美的加热破壁机家用搅拌果汁豆浆浓汤1.75L智能WIFI精钢刀头彩屏MJ-PB10P346触摸轻音,799,1,,,https://item.jd.com/10046402254754.html,0,0,0,100%
美菱 (MEILING)破壁机家用降噪轻音加热全自动榨汁机辅食免洗料理搅拌机豆浆机. MB-1546 | 八刀防糊 | 1.65L,239,5000+,,"免邮,券300-30",https://item.jd.com/10067905747949.html,(1200+),(10+),(10+),97%
九阳（Joyoung） 【肖战推荐】破壁机低音家用智能预约全自动豆浆机料理机搅拌辅食榨汁机新款 升级低音L18-Y933【钜惠单杯】,999.9,2万+,,每满999-400,https://item.jd.com/10021256773206.html,(7500+),(100+),(100+),96%
HYUNDAI多功能预约冷热营养料理榨汁机豆浆绞肉机辅食破壁机 白色,499,0,,自营,https://item.jd.com/100042164284.html,0,0,0,100%
苏泊尔（SUPOR）破壁机 豆浆机 家用 有罩 轻柔低噪 隔音降噪 大容量 多功能料理榨汁搅拌辅食早餐 1-5人 加厚隔音罩,539,0,,"京东物流,放心购,满300-120",https://item.jd.com/10068208363211.html,0,0,0,100%
美的（Midea）1.75L破壁机静频破壁机家用低音多功能加热豆浆料理机轻音破壁果汁机 BL1543A,787,10,,自营,https://item.jd.com/100035282273.html,-2,0,0,100%
柏兰德（Blendtec）美国原装进口破壁机家用物理加热自清洁多功能料理机650黑色,4999,8,,自营,https://item.jd.com/100041186991.html,-2,0,0,100%
西屋（Westinghouse） 迷你小型豆浆机预约全自动1-2人家用破壁免滤破壁小型免滤 星空蓝,699,5000+,,券699-340,https://item.jd.com/10037156530800.html,(1200+),(10+),(10+),97%
小熊（Bear）破壁机 家用迷你豆浆机1L 降噪运行 一键清洗 多功能料理机榨汁机搅拌PBJ-B06K8,469,4,,自营,https://item.jd.com/100045934993.html,0,0,0,100%
西屋（Westinghouse）破壁机加热家用多功能辅食机智能微压养生破壁料理机预约保温WFB-D1,2480,0,,自营,https://item.jd.com/100045857371.html,0,0,0,100%
摩动（modong） 破壁机 不用手洗破壁机家用豆浆机全自动加热免煮免过滤多功能小型榨汁料理机 MD-PBQ1米白色,230,0,,自营,https://item.jd.com/100046107605.html,0,0,0,100%
瑞本826Y破壁机家用免过滤豆浆机多功能大容量智能预约定时加热辅食机五谷研磨果蔬料理机（1.3L）白色,359,0,,自营,https://item.jd.com/100040416996.html,0,0,0,100%
倾山空 破壁机家用豆浆机全自动大容量沙冰机多功能电热榨汁搅拌养生水果汁降噪研磨料理机免洗 超大功率1800W【八页钢刀】,79,200+,,赠,https://item.jd.com/10048817419343.html,(100+),0,0,98%
九阳（Joyoung）肖战推荐 破壁机家用多功能低音预约加热豆浆机绞肉机榨汁机辅食L18-P393【天空系列】,1199,0,,自营,https://item.jd.com/100036839719.html,0,0,0,100%
摩飞电器（Morphyrichards） 破壁机家用豆浆机智能预约破壁料理机多功能小型迷你养生壶 MR8200 轻奢蓝套装【杯+养生壶】,699,5000+,,"京东物流,每满300-40",https://item.jd.com/10055757908792.html,(1000+),-8,-8,98%
小熊（Bear） 破壁机家用小型多功能迷你豆浆机预约加热自动米糊果汁免滤PBJ-B05G1 PBJ-B05G1,299,9,,"京东物流,免邮,满299-50",https://item.jd.com/10051395357752.html,0,0,0,100%
九阳肖战推荐家用不用手洗免滤可预约破壁机热烘除菌豆浆机L15-Y5【企业采购】【支持一件代发】,999,1万+,,"自营,厂商配送",https://item.jd.com/100024580806.html,(1700+),(20+),(20+),96%
Blendtec原装进口家用多功能破壁搅拌机绞肉机辅食机料理机榨汁机P800 红色,13999,1000+,,满4000-1000,https://item.jd.com/68695649477.html,(200+),0,0,99%
九阳（Joyoung）破壁机家用智能预约破壁全自动加热料理机搅拌机多功能轻音榨果汁绞肉机婴儿辅食 L18-P386,699,4,,,https://item.jd.com/10067559383474.html,0,0,0,100%
格立高（Geligao）多功能破壁机榨汁机 便携迷你家用榨汁杯小型学生随身果汁机 旗舰款-樱桃红,179,10,,自营,https://item.jd.com/100046529975.html,-2,0,0,100%
德萨帝（Desadi）【破壁+蒸煮一机双用】豆浆机破壁机降低噪音家用小型全自动加热料理机多功能2022静音新款榨汁机 天籁黑蓝DD68,569,2万+,,"京东物流,满539-140",https://item.jd.com/10030490547449.html,(100+),-2,-2,97%
美的（Midea） 破壁机智能预约家用全自动加热破壁料理机电动豆浆机榨汁机 多功能婴儿辅食 【1.2L精致容量】PB80X2-091,289,3,,京东物流,https://item.jd.com/10063727755894.html,-1,0,0,100%
安赏 迷你豆浆机破壁机小型免泡免过滤静轻音1-2人多功能全自动家用辅食榨汁机 旗舰奶黄款-1000ML【细腻免滤/预约保温】,189,72,,赠,https://item.jd.com/10066441419298.html,(10+),0,0,100%
苏泊尔（SUPOR）破壁家用智能预约加热全自动料理机 榨汁机豆浆机绞肉机搅拌机 SP53S【太空银】,1236,0,,自营,https://item.jd.com/100052391155.html,0,0,0,100%
飞牛现磨豆浆机商用大容量5L早餐店用全自动破壁机免过滤料理机果汁沙冰破壁机五谷磨浆机奶茶店豆浆榨汁机 7.2L,559,87,,,https://item.jd.com/10020029834379.html,(10+),0,0,100%
九阳（Joyoung） 破壁机家用豆浆机低音1.75L多功能家用全自动加热料理辅食机预约P132,869,0,,自营,https://item.jd.com/100049119461.html,0,0,0,100%
九阳（Joyoung）肖战推荐 ZMD安心系列 破壁机家用榨汁机豆浆机绞肉机果汁机辅食 L18-P392,1599,0,,自营,https://item.jd.com/100036285545.html,0,0,0,100%
morphy richards摩飞电器家用破壁机 全自动清洗免过滤 低音降噪 多功能菜单可预约 600ml MR8200 蓝色,469,0,,自营,https://item.jd.com/100043082186.html,0,0,0,100%
HYUNDAI 破壁机家用豆浆机静轻音小型柔音低音料理机家用保温全自动婴儿辅食 轻音【1.5L容量】,279,75,,,https://item.jd.com/10067147049173.html,(10+),0,0,100%
九阳（Joyoung）肖战推荐ZMD安心系列 破壁机多功能家用预约加热果汁机辅食L18-P601【天空系列】,999,2万+,,自营,https://item.jd.com/100009359551.html,(1万+),-10,-10,99%
九阳（Joyoung）破壁机家用低音预约加热豆浆机料理机早餐机绞肉机 L18-P393,899,0,,自营,https://item.jd.com/100051016289.html,0,0,0,100%
苏泊尔(SUPOR)双层破壁料理研磨杯,99,100+,,放心购,https://item.jd.com/10048980083110.html,(10+),0,0,100%
九阳（Joyoung）肖战推荐 ZMD安心系列 破壁机家用榨汁机豆浆机绞肉机果汁机辅食 L18-P392,1599,0,,自营,https://item.jd.com/100042227859.html,0,0,0,100%
【日本直邮】Vitamix 维他密斯原装进口破壁机 美国制造 榨汁物理加热辅食 料理 需变压器 Ascent A2500i 白色,11739,0,,满599-30,https://item.jd.com/10040677420578.html,0,0,0,100%
瑞本711U破壁机家用多功能破壁料理机全自动豆浆机榨汁机辅食机冰沙机（1.75L）蓝色,299,0,,自营,https://item.jd.com/100050772931.html,0,0,0,100%
一刻间 宝宝破壁辅食机婴儿料理机搅煮搅拌一体多功能米糊研磨器儿童辅食工具破壁机 豆蔻绿,300,5000+,,"京东物流,放心购,券300-61",https://item.jd.com/10045048882930.html,0,0,0,100%
美菱（MeLng）多功能破壁机 预约定时 大容量破壁机 MB-LC1652,686,0,,自营,https://item.jd.com/100041660010.html,0,0,0,100%
九阳（Joyoung）九阳Joyoung破壁机1.5L预约免滤家用免手洗多功能豆浆机榨汁机L15-Y650黑XB,2299,0,,自营,https://item.jd.com/100042430370.html,0,0,0,100%
九阳（Joyoung） 破壁机家用加热全自动料理机多功能豆浆机辅食机榨汁机 JYL-Y912,599.9,500+,,满299-200,https://item.jd.com/10032579291605.html,0,0,0,100%
九阳（Joyoung）破壁机多功能预热免滤料理机家用不用手洗高端多功能榨汁机【肖战推荐】 L12-Y751,2099,16,,"自营,闪购,满2099-400,赠",https://item.jd.com/10064027983591.html,0,0,0,100%
九阳（Joyoung） 破壁机家用低音真空多功能料理机豆浆机 搅拌机快速榨汁机婴儿辅食加热智能预约 Y66,1899.9,33,,"京东物流,免邮,满1890-800",https://item.jd.com/10024758193061.html,0,0,0,100%
芯美（XM） 带隔音破壁机加热多功能轻音迷你自动清洗带隔音罩料理机豆浆机绞肉机榨汁机营养家用冷热两用 奶灰色 JB-523,219,500+,,"京东物流,免邮,满200-20",https://item.jd.com/10063387423727.html,0,0,0,100%
苏泊尔（SUPOR）破壁料理机可拆洗低音破壁家用智能预约加热绞肉机果汁机辅食一双杯SP71R,999,100+,,自营,https://item.jd.com/100028026601.html,0,0,0,100%
美的（Midea）破壁机 家用豆浆机 智能预约轻音绞肉机榨汁机多功能迷你果汁机宝宝辅食料理机 一双杯 | MJ-CBL1096,899,10,,"京东物流,放心购,满500-100",https://item.jd.com/10055397296916.html,0,0,0,100%
九阳（Joyoung）破壁机家用破壁加热预约轻音多功能豆浆机热烘除菌料理机榨汁机搅拌机L18-Y35 深灰色,799,0,,,https://item.jd.com/10067559386901.html,0,0,0,100%
美的（Midea）破壁机家用全自动豆浆机低音降噪榨汁机免手洗多功能智能预约热烘除菌料理机果汁机辅食 750ML预约定时MJ-M1,1299,4,,"满1299-300,赠",https://item.jd.com/10044501739543.html,0,0,0,100%
大宇（DAEWOO） 家用辅食多功能全自动料理机豆浆机迷你破壁机 DYPB-P80 紫色 /米白 米白色,1279,0,,自营,https://item.jd.com/100040141834.html,0,0,0,100%
西屋（Westinghouse） Westinghouse 破壁机 料理机 1-2人用低轻音预约·保温 WFB-F31,1645,0,,自营,https://item.jd.com/100041862190.html,0,0,0,100%
九阳（Joyoung） 【肖战推荐】破壁机家用豆浆机低音多功能热烘除菌料理机降噪预约免滤榨汁机辅食 P571【豪华三杯】,1599.9,500+,,"京东物流,每满1599-700,赠",https://item.jd.com/10036303861615.html,0,0,0,100%
美的（Midea） 破壁机智能预约家用全自动加热破壁料理机电动豆浆机榨汁机 多功能婴儿辅食 【1.2L精致容量】MJ-PB80X2-091,339,100+,,"自营,每满339-20",https://item.jd.com/10060944656072.html,0,0,0,100%
德普莱（DAPREND） 德国迷你豆浆机家用 多功能加热小型破壁机全自动静轻音婴儿辅食料理机新款 蓝色款 1,379,1万+,,"京东物流,放心购,满350-70",https://item.jd.com/10036044568926.html,0,0,0,100%
琉滋五升多功能电动绞肉机料理器可活面家用大容量绞菜器破壁机 5升三档共一套刀,80,29,,1件9.8折,https://item.jd.com/10062315132491.html,0,0,0,100%
小浣熊 破壁机家用豆浆机迷你小型果汁榨汁搅拌料理机免洗免过滤辅食机 1000ML绿色升级款,349,1万+,,"免邮,满349-50,赠",https://item.jd.com/10058311996177.html,0,0,0,100%
