商品标题,商品价格,评论量,标签,商品详情页,好评数量,中评数量,差评数量,分数
新飞（Frestec）310升风冷无霜上对开法式多门节能省电低噪智能电冰箱 310升 二级风冷変频,2099,,,https://item.jd.com/10039875666151.html,(100+),-1,-1,98%
新飞（Frestec）336升变频一级能效法式多门冰箱家用无霜BCD-336WK7AT纤薄多维风冷循环,2199,2万+,"自营,秒杀,赠",https://item.jd.com/100013122446.html,(8600+),(50+),(50+),98%
新飞（Frestec）362升 法式 升多维负离子生态除菌冰箱 一级能效双变频三档调温双层抽屉 BCD-362WK7CT,2799,2万+,"自营,秒杀,赠",https://item.jd.com/100017448737.html,(8600+),(50+),(50+),98%
新飞（Frestec）442升超薄十字双开门四门风冷无霜变频一级电脑控温精细存储冰箱大容量 BCD-442WK8DT,2499,1万+,"自营,秒杀,赠",https://item.jd.com/100023563810.html,(100+),-1,-1,98%
新飞（Frestec）450升超薄双变频一级对开门双开门冰箱超大容量多维风冷无霜电脑控温BCD-450WK9ET,2099,1万+,"自营,秒杀,赠",https://item.jd.com/100012287051.html,(6100+),(20+),(20+),99%
新飞（Frestec）499升对开门双开门多维风冷无霜超薄可嵌入电脑控温冰箱超大容量二级能效BCD-499WK9FT,1899,2万+,"自营,赠",https://item.jd.com/100016674569.html,(9900+),(40+),(40+),98%
新飞（Frestec）55单门小型冰箱迷你小冰箱家用宿舍学生寝室冷藏电冰箱单开门式节能保鲜静音 55单门白色-30L,308,2000+,,https://item.jd.com/10033227884012.html,(800+),(10+),(10+),95%
新飞（Frestec）617升风冷无霜对开门家用冰箱大容量多维负离子生态除菌干湿分储变频一级BCD-617WK9AT,3799,1000+,"自营,厂商配送",https://item.jd.com/100018998225.html,(700+),-2,-2,99%
新飞（Frestec）LIBRA莱博睿446升AES智慧五重除菌风冷无霜家用冰箱 十字门对开一级变频 BCD-446WG8D,7599,,自营,https://item.jd.com/100032954418.html,(100+),-1,-1,98%
新飞（Frestec）冰箱家用多门大容量无霜冰箱节能省电净味保鲜纤薄低噪冰箱嵌入法式多门对开门电 260升三开门风冷变频1级,1899,,赠,https://item.jd.com/10042937491336.html,(100+),-1,-1,98%
新飞（Frestec）冰箱家用多门大容量无霜冰箱节能省电净味保鲜纤薄低噪冰箱嵌入法式多门对开门电 280升法式多门直冷3级,1619,2000+,赠,https://item.jd.com/10061005005676.html,(400+),-3,-3,98%
新飞（Frestec）冰箱家用多门大容量无霜冰箱节能省电净味保鲜纤薄低噪冰箱嵌入法式多门对开门电 310升法式多门风冷无霜,1999,2000+,赠,https://item.jd.com/10065710116530.html,(400+),-3,-3,98%
新飞（Frestec）冰箱家用多门大容量无霜冰箱节能省电净味保鲜纤薄低噪冰箱嵌入法式多门对开门电 310升法式多门风冷无霜,1999,2000+,,https://item.jd.com/10065710116530.html,(400+),-3,-3,98%
新飞（frestec）车载冰箱小型家用租房寝室学生宿舍化妆品迷你冷藏 新飞8L皓月白【车家两用】,139,1万+,"京东物流,免邮,满119-10",https://item.jd.com/66962699670.html,(2700+),(70+),(70+),94%
新飞（frestec）车载冰箱小型家用租房寝室学生宿舍化妆品迷你冷藏 新飞8L玫瑰金【车家两用】,159,,"京东物流,免邮,满119-10",https://item.jd.com/67048138330.html,(100+),-1,-1,98%
新飞（Frestec）风冷无霜冰箱家用变频冰箱大容量节能省电低噪智能控温超薄嵌入净味除菌对开门 646升风冷变频1级,3099,200+,赠,https://item.jd.com/10049367593876.html,(100+),-1,-1,99%
新飞（Frestec）节能省电一二多级能效风直冷冰箱家用冰箱对开多门四门十字门大容量精细存储 280升 三级直冷多门手动除霜,1699,500+,,https://item.jd.com/10032934570193.html,(100+),-2,-2,96%
新飞（frestec）迷你车载冰箱小型小车家两用租房寝室学生宿舍冷藏 新飞 12L【白色】塑料面板,189,,"京东物流,免邮,满119-10",https://item.jd.com/10029843400445.html,(100+),-1,-1,98%
新飞（frestec）迷你车载冰箱小型小车家两用租房寝室学生宿舍冷藏 新飞 12L【皓月白】钢化玻璃,209,2000+,"京东物流,免邮,满119-10",https://item.jd.com/10029843400446.html,(500+),(20+),(20+),94%
新飞（Frestec）三门冰箱家用节能风冷电冰箱小型双开门三门多门四门十字门电冰箱 185升 三级直冷双开门,999,2000+,京东物流,https://item.jd.com/10044655374470.html,(400+),-2,-2,98%
新飞（Frestec）三门小冰箱家用宿舍小型冰箱办公室冷藏冷冻电冰箱三门节能保鲜 三门118【节能省电款】,638,5000+,京东物流,https://item.jd.com/10031919058990.html,(1500+),(20+),(20+),95%
新飞（Frestec）三门小冰箱家用宿舍小型冰箱办公室冷藏冷冻电冰箱三门节能保鲜 三门BCD-108【节能省电款】,548,2万+,"京东物流,秒杀",https://item.jd.com/27518505369.html,(6400+),(100+),(100+),95%
新飞（Frestec）三门小冰箱家用宿舍小型冰箱办公室冷藏冷冻电冰箱三门节能保鲜 三门BCD-118【节能省电款】,608,2万+,"京东物流,秒杀",https://item.jd.com/10022315062693.html,(6400+),(100+),(100+),95%
新飞（Frestec）小型冰箱双门家用办公室冷藏冷冻双开门式宿舍寝室租房用电冰箱节能保鲜小 双门30A108LS 【一级能效】银色,328,5000+,秒杀,https://item.jd.com/10026204206463.html,(1400+),(20+),(20+),95%
新飞（Frestec）小型冰箱双门家用宿舍寝室冷藏冷冻小冰箱双开门式迷你电冰箱节能保鲜双门小 86A138LS双门钛深灰,528,,,https://item.jd.com/10045094505685.html,(100+),-1,-1,98%
新飞车载冰箱家用车家两用迷你小型办公室租房寝室学生宿舍冷藏小冰箱 8L皓月白【车家两用】,139,2000+,"免邮,满139-10,赠",https://item.jd.com/10058730441170.html,(800+),-9,-9,97%
新飞车载冰箱家用车家两用迷你小型办公室租房寝室学生宿舍冷藏小冰箱 8L皓月白【车家两用】,139,,"免邮,满139-10,赠",https://item.jd.com/10058730441170.html,(100+),-1,-1,98%
雪花 SNOWFLK 双门双温宿舍家用小冰箱 小型双温冷藏冷冻 小型电冰箱 BCD-116CK188,639,44,"自营,厂商配送,2件9.7折",https://item.jd.com/100045806637.html,(10+),0,0,100%
雪花SNOWFLK 双门双温宿舍家用小冰箱 小型双温冷藏冷冻 小型电冰箱,559,44,"自营,2件9.7折",https://item.jd.com/100042245748.html,(10+),0,0,100%
雪花SNOWFLK 双门双温宿舍家用小冰箱 小型双温冷藏冷冻 小型电冰箱,599,44,"自营,2件9.7折",https://item.jd.com/100051987745.html,(10+),0,0,100%
伊莱克斯(Electrolux) EME2519GB 258升三门双变频冰箱家用风冷无霜节能电冰箱 质感银,3899,200+,赠,https://item.jd.com/51934517504.html,(100+),0,0,97%
伊莱克斯（Electrolux）228升风冷无霜双变频三门迷你小型家用超薄电冰箱一级能效宿舍节能低躁BCD-220MITD,2199,2万+,"自营,满1980-100",https://item.jd.com/100015189040.html,(1.7万+),(100+),(100+),98%
伊莱克斯（Electrolux）465升双变频风冷无霜双开门对开门家用电冰箱一级能效节能低躁超薄大容量囤鲜,2999,,"自营,满2900-200",https://item.jd.com/100026366350.html,(100+),-1,-1,98%
樱花（SAKURA） 冰箱迷你小型冷藏冷冻电冰箱 家用宿舍租房节能省电一级能效 102A158双门款,588,1000+,"免邮,券100-20,满99-10",https://item.jd.com/10056659458755.html,(200+),-10,-10,85%
樱花188升双门冰箱大容量小型冰箱宿舍节能电冰箱家用 172升【一级能效 冷冻冷藏】灰,768,98,"满768-10,赠",https://item.jd.com/10067991917686.html,(40+),-1,-1,86%
樱花188升双门冰箱大容量小型冰箱宿舍节能电冰箱家用 178升【一级能效 冷冻冷藏】灰,788,100+,"满788-10,赠",https://item.jd.com/10067991917688.html,(40+),-1,-1,86%
樱花188升双门冰箱大容量小型冰箱宿舍节能电冰箱家用 188升【一级能效 冷冻冷藏】灰,828,,"满828-10,赠",https://item.jd.com/10067991917690.html,(100+),-1,-1,98%
樱花188升双门冰箱大容量小型冰箱宿舍节能电冰箱家用 188升【一级能效 冷冻冷藏】银,808,99,"新品,免邮,满808-10,赠",https://item.jd.com/10067991917689.html,(40+),-1,-1,86%
樱花188升双门冰箱大容量小型冰箱宿舍节能电冰箱家用 188升【一级能效 冷冻冷藏】银,808,98,"新品,免邮,满808-10,赠",https://item.jd.com/10067991917689.html,(40+),-1,-1,86%
樱花188升双门冰箱大容量小型冰箱宿舍节能电冰箱家用 198升【一级能效 冷冻冷藏】银,868,98,"秒杀,满878-10,赠",https://item.jd.com/10067991917691.html,(40+),-1,-1,86%
樱花188升双门冰箱大容量小型冰箱宿舍节能电冰箱家用 198升【一级能效 冷冻冷藏】银,868,100+,"新品,秒杀,免邮,满878-10,赠",https://item.jd.com/10067991917691.html,(40+),-1,-1,86%
樱花218升三门冰箱大容量小型冰箱宿舍节能电冰箱家用 BCD-188银【一级能效 冷藏冷冻】,808,91,满808-10,https://item.jd.com/10068047765550.html,(20+),0,0,95%
樱花218升三门冰箱大容量小型冰箱宿舍节能电冰箱家用 BCD-218升【一级能效 三室三温】灰,958,91,"满958-10,赠",https://item.jd.com/10067992229541.html,(20+),0,0,95%
樱花218升三门冰箱大容量小型冰箱宿舍节能电冰箱家用 BCD-218升【一级能效 三室三温】银,938,90,"免邮,满938-10,赠",https://item.jd.com/10067992229540.html,(10+),0,0,95%
营】容声冰箱432升冰箱四开门十字对开门冰箱一级能效双变频双循环风冷无霜大容量家用 432升级-星蕴色+干湿分储+全空间净化除菌除异味,3199,2000+,满3189-411,https://item.jd.com/10055938815400.html,(1100+),-6,-6,99%
云米（VIOMI） 云米130升家用两门小冰箱迷你二门 超薄小户型 家电BCD-130MDL02A,688,1万+,"自营,厂商配送,赠",https://item.jd.com/100008754963.html,(2200+),(40+),(40+),95%
云米（VIOMI）598升超薄大容量对开门电冰箱双开门自营风冷无霜双一级能效变频省电BCD-598WMSA,2299,2万+,"自营,券2000-100,赠",https://item.jd.com/100006377581.html,(1.2万+),(70+),(70+),97%
云米（VIOMI）598升超薄大容量对开门电冰箱双开门自营风冷无霜双一级能效变频省电BCD-598WMSA,2299,2万+,自营,https://item.jd.com/100006377581.html,(1.2万+),(70+),(70+),97%
云米410升家用十字对开门冰箱杀菌净味超大容量风冷无霜保鲜变频BCD-410WMSAZ02A,1999,1万+,"自营,赠",https://item.jd.com/100014806210.html,(4900+),(20+),(20+),98%
志高（CHIGO）【送货上门】 小冰箱迷你双门 小型电冰箱 家用小冰箱宿舍冷冻冷藏冷冻节能特价 38P118L双门【两天一度电】银色,378,50万+,"京东物流,券300-10,赠",https://item.jd.com/11501280141.html,(21万+),(2600+),(2600+),96%
志高（CHIGO）【送货上门】 小冰箱迷你双门 小型电冰箱 家用小冰箱宿舍冷冻冷藏冷冻节能特价 58F138L双门【三天一度电】银色,478,50万+,"京东物流,券300-30,赠",https://item.jd.com/10028349545791.html,(21万+),(2600+),(2600+),96%
志高（CHIGO）43L冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪香槟金,458,500+,"自营,满300-30",https://item.jd.com/100045119277.html,(100+),-2,-2,94%
志高（CHIGO）43L复古冰箱家用小型双开门彩色欧式网红时尚办公室电冰箱 冷藏冷冻保鲜母婴母乳化妆品存储,509,100+,自营,https://item.jd.com/100045456261.html,(10+),-1,-1,88%
志高（CHIGO）58L冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪星光银,498,500+,"自营,满300-30",https://item.jd.com/100045119323.html,(100+),-2,-2,94%
志高（CHIGO）78L冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪香槟金,558,500+,"自营,满300-30",https://item.jd.com/100045119297.html,(100+),-2,-2,94%
志高（CHIGO）78L冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪星光银,558,500+,满300-30,https://item.jd.com/100045119303.html,(100+),-1,-1,98%
志高（CHIGO）冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪 38L香槟金【1-2人使用】,388,5万+,,https://item.jd.com/66149727014.html,(1.8万+),(200+),(200+),96%
志高（CHIGO）冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪 46L香槟金【1-2人使用】,438,5万+,京东物流,https://item.jd.com/66657619383.html,(1.8万+),(200+),(200+),96%
志高（CHIGO）冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪 46L星光银【1-2人使用】,428,5万+,京东物流,https://item.jd.com/65101159730.html,(1.8万+),(200+),(200+),96%
志高（CHIGO）冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪 46L星光银【1-2人使用】,428,5万+,"京东物流,券888-30",https://item.jd.com/65101159730.html,(1.8万+),(200+),(200+),96%
志高（CHIGO）冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪 58L星光银【2-3人使用】,478,5万+,京东物流,https://item.jd.com/41445125021.html,(1.8万+),(200+),(200+),96%
志高（CHIGO）冰箱双门迷你小型电冰箱 家用租房冷藏冷冻 节能低噪 78L星光银【2-3人使用】,538,5万+,京东物流,https://item.jd.com/71029451023.html,(1.8万+),(200+),(200+),96%
志高（CHIGO）三开门冰箱家用小型宿舍租房办公室大容量电冰箱冷藏软冷冻保鲜三门 BCD-182A238D 银色,1018,200+,秒杀,https://item.jd.com/100047884185.html,(40+),-1,-1,93%
志高（CHIGO）三开门冰箱家用小型宿舍租房办公室大容量电冰箱冷藏软冷冻保鲜三门 BCD-78A152D 金色,688,,"自营,秒杀",https://item.jd.com/100047884189.html,(100+),-1,-1,98%
志高（CHIGO）双门冰箱家用小型出租房宿舍双开门冷藏冷冻一级能效大容量办公室电二门 BCD-92A162D银色,688,200+,"自营,秒杀",https://item.jd.com/100047884183.html,(50+),-3,-3,90%
志高（CHIGO）双门冰箱家用小型出租房宿舍双开门冷藏冷冻一级能效大容量办公室电二门 BCD-98A168D 银色,718,200+,"自营,秒杀",https://item.jd.com/100047884191.html,(50+),-3,-3,90%
志高（CHIGO）双门冰箱家用小型出租房宿舍双开门冷藏冷冻一级能效大容量办公室电二门BCD-135A202D 银色,818,200+,秒杀,https://item.jd.com/100047884175.html,(100+),-1,-1,98%
志高（CHIGO）双门冰箱家用小型出租房宿舍双开门冷藏冷冻一级能效大容量办公室电二门微霜 135A202D【一级能效上冷藏4层下冷冻3抽屉】,828,2万+,"券88-20,赠",https://item.jd.com/10030700943551.html,(5600+),(30+),(30+),97%
志高（CHIGO）双门冰箱家用小型出租房宿舍双开门冷藏冷冻一级能效大容量办公室电二门微霜 92A162D【一级能效 上冷藏3层下冷冻2抽屉】,688,2万+,"券99-10,赠",https://item.jd.com/10030700943547.html,(5600+),(30+),(30+),97%
志高（CHIGO）双门冰箱家用小型出租房宿舍双开门冷藏冷冻一级能效大容量办公室电二门微霜 98A168D【一级能效 上冷藏3层下冷冻3抽屉】,718,2万+,"券99-10,赠",https://item.jd.com/10030700943548.html,(5600+),(30+),(30+),97%
志高（CHIGO）双门冰箱家用小型一级能效节能省电 双开门冷藏冷冻租房宿舍二门大容量电 BCD-92A162【一级能耗 冷冻两层抽屉】,698,2000+,券300-10,https://item.jd.com/10036437430903.html,(500+),-9,-9,93%
志高（CHIGO）双门冰箱小家用一级能效大容量冷藏冷冻办公室租房宿舍双开门小型电二门节能 92A162【上冷藏3层 下冷冻2抽屉 】,688,2000+,券500-20,https://item.jd.com/10028368847974.html,(800+),(10+),(10+),96%
志高（CHIGO）双门冰箱小家用一级能效大容量冷藏冷冻办公室租房宿舍双开门小型电二门节能 98A168【上冷藏3层 下冷冻3抽屉】,718,2000+,,https://item.jd.com/10036743672124.html,(800+),(10+),(10+),96%
志高（CHIGO）小冰箱 38升双门宿舍租房家用冷藏冷冻双开门迷你电冰箱节能保鲜小BCD-38A118D银色,378,5000+,秒杀,https://item.jd.com/100028911019.html,(1100+),(30+),(30+),94%
志高（CHIGO）小冰箱 双门宿舍租房小户型家用 冷藏冷冻双开门 迷你电冰箱节能保鲜小 BCD-35A118D 银色,378,100+,"自营,秒杀",https://item.jd.com/100047884163.html,(50+),-1,-1,96%
志高（CHIGO）小冰箱 双门宿舍租房小户型家用 冷藏冷冻双开门 迷你电冰箱节能保鲜小 BCD-43A128D 金色,428,,"自营,秒杀,满300-10",https://item.jd.com/100047768803.html,(100+),-1,-1,98%
志高（CHIGO）小冰箱 双门宿舍租房小户型家用 冷藏冷冻双开门 迷你电冰箱节能保鲜小 BCD-43A128D 银色,418,100+,"自营,秒杀,满300-10",https://item.jd.com/100047737369.html,(50+),-1,-1,96%
志高（CHIGO）小冰箱 双门宿舍租房小户型家用 冷藏冷冻双开门 迷你电冰箱节能保鲜小 BCD-43A128D 银色,418,100+,"秒杀,满300-10",https://item.jd.com/100047737369.html,(50+),-1,-1,96%
志高（CHIGO）小冰箱 双门宿舍租房小户型家用 冷藏冷冻双开门 迷你电冰箱节能保鲜小 BCD-53A138D 银色,468,,"自营,秒杀,满300-10",https://item.jd.com/100047768805.html,(100+),-1,-1,98%
